tweet_id,isi,author,content
Sat Feb 24 06:28:11 +0000 2024,Prabowo-Gibran No. 2 mendapat dukungan penuh dari rakyat.   #Kita02Unggul  RakyatTAU MnaYangPantas,sanjii_shp,Prabowo-Gibran No. 2 received full support from the people. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 06:28:11 +0000 2024,"Prabowo-Gibran No. 2 unggul dengan suara yang meyakinkan, menunjukkan keunggulan yang jelas.   #Kita02Unggul  RakyatTAU MnaYangPantas",PapahZoro21565,"Prabowo-Gibran No. 2 Excellent with a convincing voice, showing a clear advantage. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:28:10 +0000 2024,Suara mayoritas menunjukkan bahwa Prabowo-Gibran No. 2 adalah pilihan yang tepat.   #Kita02Unggul  RakyatTAU MnaYangPantas,JennieTeman,The majority vote shows that Prabowo-Gibran No. 2 is the right choice. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 06:28:10 +0000 2024,"@tommpratama Tidak perlu mencari-cari kesalahan orang lain, prestasi Prabowo-Gibran sudah cukup bicara.  #Kita02Unggul  RakyatTAU MnaYangPantas",farihah_jasmine,"@tommpratama does not need to look for other people's mistakes, Prabowo-Gibran's achievements are enough to talk. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:28:10 +0000 2024,"Prabowo-Gibran NO 2 mendapat dukungan yang signifikan dari masyarakat, terbukti dari hasil real count KPU.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/FMxyOsPtWZ",azahranova22293,"Prabowo-Gibran No 2 received significant support from the public, as evidenced by the results of the KPU's real count. #Kita02unggul Rakyattau mnayangpantas https://t.co/fxyosptwz"
Sat Feb 24 06:28:09 +0000 2024,Prabowo-Gibran No. 2 mendapat dukungan penuh dari rakyat.   #Kita02Unggul  RakyatTAU MnaYangPantas,sugararmy45,Prabowo-Gibran No. 2 received full support from the people. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 06:28:09 +0000 2024,Prabowo-Gibran No. 2 adalah pilihan yang mendapat dukungan luas.   #Kita02Unggul  RakyatTAU MnaYangPantas,fansjisoo27,Prabowo-Gibran No. 2 is a choice that has broad support. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 06:28:08 +0000 2024,"@putriii_bungsuu Dari hasil real count KPU, terlihat bahwa Prabowo-Gibran NO 2 adalah pilihan yang populer di kalangan berbagai kelompok masyarakat.   #Kita02Unggul  RakyatTAU MnaYangPantas",hapidfikri,"@putriii_bungsuu from the results of the KPU's real count, it appears that Prabowo-Gibran No. 2 is a popular choice among various community groups. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:28:08 +0000 2024,@putriii_bungsuu Real count KPU memperlihatkan bahwa Prabowo-Gibran NO 2 mampu meraih dukungan yang signifikan dari berbagai segmen masyarakat.   #Kita02Unggul  RakyatTAU MnaYangPantas,mudirjulkifli,@putriii_bungsuu Real Count KPU shows that Prabowo-Gibran No. 2 is able to achieve significant support from various community segments. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 06:28:08 +0000 2024,@yudiharahap46 Karena yang menang pilpres 2024 itu Jokowi (bukan Prabowo apalagi Gibran) maka lanjutkan program pungli KPK.,mohamme72844721,@yudiharahap46 because of the winner of the 2024 presidential election Jokowi (not Prabowo let alone Gibran) then continued the KPK extortion program.
Sat Feb 24 06:28:08 +0000 2024,"@tommpratama Prabowo-Gibran, membawa energi positif untuk perubahan yang lebih baik.  #Kita02Unggul  RakyatTAU MnaYangPantas",acipagalau,"@tommpratama Prabowo-gibran, bringing positive energy for better change. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:28:06 +0000 2024,"@tommpratama Prabowo-Gibran, membangun momentum untuk masa depan yang gemilang.  #Kita02Unggul  RakyatTAU MnaYangPantas",GG_GanGan,"@tommpratama Prabowo-gibran, building momentum for a brilliant future. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:28:02 +0000 2024,"@tommpratama Sudah pasti Prabowo-Gibran yang unggul, rakyat tahu mana yang berkomitmen untuk membangun negeri.  #Kita02Unggul  RakyatTAU MnaYangPantas",DaivaEcha,"@tommpratama is definitely superior Prabowo-Gibran, the people know which ones are committed to developing the country. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:28:01 +0000 2024,"@tommpratama Rakyat sudah menilai, Prabowo-Gibran adalah pemimpin yang konsisten dengan nilai-nilai bangsa.  #Kita02Unggul  RakyatTAU MnaYangPantas",rayaAnita_,"@tommpratama People have judged, Prabowo-gibran is a leader who is consistent with the nation's values. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:28:01 +0000 2024,"@putriii_bungsuu Jelas banget deh, Prabowo-Gibran No 2 di atas angin berdasarkan hasil quick count.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/wOLQzLitYA",auliafebrianty_,"@putriii_bungsuu is very clear, Prabowo-gibran no 2 above the wind based on the results of the quick count. #Kita02unggul Rakyattau mnayangpantas https://t.co/wolqzlitya"
Sat Feb 24 06:28:00 +0000 2024,"@tommpratama Prabowo-Gibran, pasangan yang sangat cocok untuk mengemban tugas kepemimpinan.  #Kita02Unggul  RakyatTAU MnaYangPantas",herniansy,"@tommpratama Prabowo-gibran, a couple who are very suitable for carrying out leadership tasks. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:27:58 +0000 2024,@putriii_bungsuu Nampaknya banyak yang yakin dan optimis sama Prabowo-Gibran paslon No 2. Quick count-nya bikin percaya diri.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/DVnMlhgcXw,FitrianiHakiki,@putriii_bungsuu seems to be sure and optimistic about Prabowo-gibran Paslon No. 2. The quick count makes confidence. #Kita02unggul Rakyattau mnayangpantas https://t.co/dvnmlhgcxw
Sat Feb 24 06:27:56 +0000 2024,â_x009d_Œ Bantuan Pinjaman PKH Oleh Nama Prabowo Subianto    âœ… Informasi palsu. Akun yang beredar bukan akun resmi milik Prabowo atau Tim Kampanye Nasional (TKN) Prabowo Gibran.                            ðŸ”— Selengkapnya di https://t.co/8isNtKAgdg #LawanHoax #MAFINDO #TurnBackHoax https://t.co/WeeQ1zfi3j,TurnBackHoax,"""PKH loan assistance by the name Prabowo Subianto"" ... Fake Information. The account circulating is not Prabowo's official account or Prabowo Gibran's National Campaign Team (TKN). ð "" - More at https://t.co/8Isntkagdg #lawanhoax #mafindo #turnbackhoax https://t.co/weeq1zfi3j"
Sat Feb 24 06:27:52 +0000 2024,"Rakyat cerdas memilih, Prabowo-Gibran No. 2 sebagai pemimpin yang mampu membawa perubahan positif dan berkelanjutan.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/o6vjLKTpFF",majer79096,"The smart people choose, Prabowo-Gibran No. 2 as a leader who is able to bring positive and sustainable changes. #Kita02unggul Rakyattau mnayangpantas https://t.co/o6vjlktpff"
Sat Feb 24 06:27:51 +0000 2024,Real count KPU menunjukkan bahwa Prabowo-Gibran NO 2 mendapat dukungan yang solid.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/dOspjQFd77,Yahya_Arifinnn,The KPU's real count shows that Prabowo-Gibran No. 2 has solid support. #Kita02unggul Rakyattau mnayangpantas https://t.co/dospjqfd77
Sat Feb 24 06:27:50 +0000 2024,"Suara rakyat menentukan, Prabowo-Gibran No. 2 pilihan terbaik!   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/B11ywHAz8O",KurohigeNa82768,"The voice of the people determines, Prabowo-Gibran No. 2 Best Choices! #Kita02unggul Rakyattau mnayangpantas https://t.co/b11ywhaz8o"
Sat Feb 24 06:27:49 +0000 2024,"Pilihan yang bijak, Prabowo-Gibran No. 2 unggul di setiap tingkatan.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/uyZupqdu0l",borutoanim6,"Wise choice, Prabowo-Gibran No. 2 superior at each level. #Kita02unggul Rakyattau mnayangpantas https://t.co/uyzupqdu0l"
Sat Feb 24 06:27:46 +0000 2024,"Rakyat memilih dengan bijak, Prabowo-Gibran No. 2 adalah yang terbaik untuk kemajuan bangsa yang merata.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/yTLQ5embVe",PasamanRia63204,"The people choose wisely, Prabowo-Gibran No. 2 is the best for the progress of the nation that is equitable. #Kita02unggul Rakyattau mnayangpantas https://t.co/ytlq5embve"
Sat Feb 24 06:27:46 +0000 2024,Dukungan besar dari masyarakat bagi Prabowo-Gibran NO 2 terlihat dalam hasil real count KPU.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/T37icI3B14,KaylaRedit38668,Great support from the public for Prabowo-Gibran No. 2 is seen in the results of the KPU's real count. #Kita02unggul Rakyattau mnayangpantas https://t.co/t37ici3b14
Sat Feb 24 06:27:45 +0000 2024,@JumatiB Real count KPU membuktikan bahwa Prabowo-Gibran NO 2 yang diunggulkan masyarakat.   #Kita02Unggul  RakyatTAU MnaYangPantas,yanisuartii_,@Jumatib Real Count KPU proves that Prabowo-Gibran No. 2 is favored by the community. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 06:27:45 +0000 2024,Suara rakyat menunjukkan bahwa Prabowo-Gibran No. 2 adalah pilihan yang diinginkan oleh semua elemen masyarakat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/VTCLnQIrZ7,AdaraA35,The voice of the people shows that Prabowo-Gibran No. 2 is the choice desired by all elements of society. #Kita02unggul Rakyattau mnayangpantas https://t.co/vtclnqirz7
Sat Feb 24 06:27:45 +0000 2024,"Suara mayoritas, Prabowo-Gibran No. 2 menang telak di hati rakyat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/6skeghCdgb",TrijakaSefa,"Majority vote, Prabowo-gibran No. 2 won a landslide victory in the hearts of the people. #Kita02unggul Rakyattau mnayangpantas https://t.co/6skeghcdgb"
Sat Feb 24 06:27:45 +0000 2024,"Suara tegas rakyat, Prabowo-Gibran No. 2 unggul dalam pemilihan.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/AdpIhAv8xA",DSusano29027,"The firm voice of the people, Prabowo-Gibran No. 2 superior in elections. #Kita02unggul Rakyattau mnayangpantas https://t.co/adpihav8xa"
Sat Feb 24 06:27:44 +0000 2024,Dukungan yang tak terbantahkan untuk Prabowo-Gibran NO 2 dari masyarakat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/kibXyraxaW,tinafebrin,Unexpected support for Prabowo-Gibran No. 2 from the community. #Kita02unggul Rakyattau mnayangpantas https://t.co/kibxyraxaw
Sat Feb 24 06:27:43 +0000 2024,"Rakyat memilih dengan tegas, Prabowo-Gibran No. 2   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/2BiAJUagct",FaiqahBisyarah,"The people chose firmly, Prabowo-Gibran No. 2 #Kita02unggul Rakyattau mnayangpantas https://t.co/2bijuagct"
Sat Feb 24 06:27:41 +0000 2024,"Kemenangan suara jelas, Prabowo-Gibran No. 2 dihati rakyat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/fFqbGIQfqS",BarirahB7,"Clear vote victory, Prabowo-Gibran No. 2 in the hearts of the people. #Kita02unggul Rakyattau mnayangpantas https://t.co/ffqbgiqfqs"
Sat Feb 24 06:27:41 +0000 2024,Data real count KPU menunjukkan bahwa Prabowo-Gibran NO 2 mendapat dukungan yang kuat dari masyarakat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/0b9bTxIFmR,williamgran_07,KPU's real count data shows that Prabowo-Gibran No. 2 has strong support from the public. #Kita02unggul Rakyattau mnayangpantas https://t.co/0b9btxifmr
Sat Feb 24 06:27:40 +0000 2024,"Prabowo-Gibran No. 2, pilihan yang diharapkan oleh banyak generasi yang mendatang, untuk mewujudkan cita-cita bangsa.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/mVArQ4Mzfk",pasi7218,"Prabowo-Gibran No. 2, the choice expected by many future generations, to realize the ideals of the nation. #Kita02unggul Rakyattau mnayangpantas https://t.co/mvarq4mzfk"
Sat Feb 24 06:27:40 +0000 2024,3 Sukses Ahmed Zaki Iskandar di Pemilu 2024: Kursi DPRD DKI Meningkat Hingga Prabowo Menang di Kandang Anies #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/dpCFEf3zwU https://t.co/VtBqbT1uul,GolkarToday,3 Success of Ahmed Zaki Iskandar in the 2024 election: DKI DPRD seats increased until Prabowo won at home to Anies
Sat Feb 24 06:27:39 +0000 2024,"Rakyat tahu pilihannya, Prabowo-Gibran No. 2 unggul dalam suara.  #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/ntrjilul4G",inez_i63,"The people know the choice, Prabowo-Gibran No. 2 superior in voice. #Kita02unggul Rakyattau mnayangpantas https://t.co/ntrjilul4g"
Sat Feb 24 06:27:39 +0000 2024,Prabowo-Gibran No. 2 dipilih secara bulat oleh suara rakyat yang cerdas dan kritis.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/eDldH7dbJC,RiaIndrian6873,Prabowo-Gibran No. 2 is unanimous by the voice of intelligent and critical people. #Kita02unggul Rakyattau mnayangpantas https://t.co/edldh7dbjc
Sat Feb 24 06:27:39 +0000 2024,Angka real count KPU menunjukkan bahwa Prabowo-Gibran NO 2 mendapat dukungan kuat dari masyarakat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/tGV2zDwixa,suprianyat,The KPU's real count rate shows that Prabowo-Gibran No. 2 has strong support from the public. #Kita02unggul Rakyattau mnayangpantas https://t.co/tgv2zdwixa
Sat Feb 24 06:27:39 +0000 2024,"Pilihan yang bijak, Prabowo-Gibran No. 2 memimpin di semua aspek.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/Z4VUUgUuS9",TiaraYolanda158,"Wise choice, Prabowo-Gibran No. 2 Lead in all aspects. #Kita02unggul Rakyattau mnayangpantas https://t.co/z4vuuguus9"
Sat Feb 24 06:27:39 +0000 2024,Real count KPU menunjukkan bahwa Prabowo-Gibran NO 2 mendapat dukungan yang signifikan.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/yIWXX5cBUc,osvaldohay87932,The KPU's real count shows that Prabowo-Gibran No. 2 has significant support. #Kita02unggul Rakyattau mnayangpantas https://t.co/yiwxx5cbuc
Sat Feb 24 06:27:38 +0000 2024,Prabowo-Gibran No. 2 adalah pilihan yang tepat untuk masa depan   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/63qXoklMnq,DavidSukar30904,Prabowo-Gibran No. 2 is the right choice for the future #Kita02unggul Rakyattau Mnayangpantas https://t.co/63qxoklmnq
Sat Feb 24 06:27:36 +0000 2024,Sukses Prabowo-Gibran NO 2 terus berkembang di berbagai zona perhitungan cepat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/hpZ2Vj3a7K,okta1248286,Success Prabowo-Gibran No. 2 continues to develop in various fast calculation zones. #Kita02unggul Rakyattau mnayangpantas https://t.co/hpz2vj3a7k
Sat Feb 24 06:27:34 +0000 2024,Dukungan besar untuk Prabowo-Gibran NO 2 terlihat jelas dari hasil real count KPU.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/y3On7Weoru,baryudn,Big support for Prabowo-Gibran No. 2 is clearly seen from the results of the KPU's real count. #Kita02unggul Rakyattau mnayangpantas https://t.co/y3on7weoru
Sat Feb 24 06:27:31 +0000 2024,Real count KPU menunjukkan bahwa Prabowo-Gibran NO 2 menjadi pilihan favorit.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/zOT6q8hmSf,TariPutrii1511,The KPU's real count shows that Prabowo-Gibran No. 2 is a favorite choice. #Kita02unggul Rakyattau mnayangpantas https://t.co/zot6q8hmsf
Sat Feb 24 06:27:29 +0000 2024,Real count KPU menunjukkan bahwa Prabowo-Gibran NO 2 mendapat dukungan yang kuat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/DNkQSN33dM,Rizkyna92918455,The KPU's real count shows that Prabowo-Gibran No. 2 has strong support. #Kita02unggul Rakyattau mnayangpantas https://t.co/dnkqsn33dm
Sat Feb 24 06:27:29 +0000 2024,@JumatiB Real count KPU menegaskan bahwa Prabowo-Gibran NO 2 adalah yang terbaik.   #Kita02Unggul  RakyatTAU MnaYangPantas,desiresalsa6,@Jumatib Real Count KPU asserted that Prabowo-Gibran No. 2 is the best. #Kita02unggul Rakyattau mnayangpantas
Sat Feb 24 06:27:28 +0000 2024,Data real count KPU mengonfirmasi bahwa Prabowo-Gibran NO 2 menjadi favorit di mata masyarakat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/nUvHKOPvT7,syifazizah22934,KPU's real count data confirms that Prabowo-Gibran No. 2 is a favorite in the eyes of the public. #Kita02unggul Rakyattau mnayangpantas https://t.co/nuvhkopvt7
Sat Feb 24 06:27:27 +0000 2024,"@JumatiB Prabowo-Gibran NO 2, pilihan rakyat yang cerdas.   #Kita02Unggul  RakyatTAU MnaYangPantas",nadiaaryantii,"@Jumatib Prabowo-Gibran No 2, Smart people's choice. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:27:26 +0000 2024,Prabowo-Gibran NO 2 mendapat dukungan besar dari seluruh penjuru.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/B2J0oorgKg,wisnudeviyantoh,Prabowo-Gibran No. 2 received great support from all directions. #Kita02unggul Rakyattau mnayangpantas https://t.co/b2j0oorgkg
Sat Feb 24 06:27:26 +0000 2024,Dukungan mayoritas pada Prabowo-Gibran NO 2 terbukti dari hasil perhitungan KPU.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/WoFOmtHhyA,aninda_resty,The majority support for Prabowo-Gibran No. 2 is evident from the results of the KPU calculation. #Kita02unggul Rakyattau mnayangpantas https://t.co/wofomthhya
Sat Feb 24 06:27:26 +0000 2024,"@JumatiB Rakyat mengakui, Prabowo-Gibran NO 2 yang terbaik.   #Kita02Unggul  RakyatTAU MnaYangPantas",erlingervaa,"@Jumatib Rakyat acknowledged, Prabowo-Gibran No 2 is the best. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:27:25 +0000 2024,Dukungan besar yang diberikan kepada Prabowo-Gibran NO 2 dari berbagai kelompok masyarakat menjadi cerminan dari real count KPU.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/GrklEfJBix,mariskaamanah,The great support given to Prabowo-Gibran No. 2 from various community groups became a reflection of the KPU's real count. #Kita02unggul Rakyattau mnayangpantas https://t.co/grklefjbix
Sat Feb 24 06:27:25 +0000 2024,"@JumatiB Rakyat memahami, Prabowo-Gibran NO 2 yang terbaik.   #Kita02Unggul  RakyatTAU MnaYangPantas",amoera_put,"@Jumatib People Understand, Prabowo-Gibran No 2 is the best. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:27:23 +0000 2024,Prabowo-Gibran NO 2 dipilih sebagai representasi keinginan rakyat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/f3PirYzDU9,putraha_rian,Prabowo-Gibran No. 2 was chosen as a representation of the wishes of the people. #Kita02unggul Rakyattau mnayangpantas https://t.co/f3piryzdu9
Sat Feb 24 06:27:23 +0000 2024,"@JumatiB Rakyat setuju pada Prabowo-Gibran NO 2, yang terbaik.   #Kita02Unggul  RakyatTAU MnaYangPantas",Isabellanazmaa,"@Jumatib People agree with Prabowo-Gibran No. 2, the best. #Kita02unggul Rakyattau mnayangpantas"
Sat Feb 24 06:27:22 +0000 2024,"Unggul dalam real count KPU, Prabowo-Gibran NO 2 semakin mendekati kemenangan besar.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/xta9X6LIUN",samiratombeng,"Excellent in the KPU's real count, Prabowo-Gibran No. 2 closer to a big victory. #Kita02unggul Rakyattau mnayangpantas https://t.co/xtta9x6liun"
Sat Feb 24 06:27:22 +0000 2024,"Unggul dalam real count KPU, Prabowo-Gibran NO 2 mendapatkan dukungan luas.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/wALtICedl3",rebianselendri,"Excellent in the KPU's real count, Prabowo-Gibran No. 2 received broad support. #Kita02unggul Rakyattau mnayangpantas https://t.co/walticedl3"
Sat Feb 24 06:27:21 +0000 2024,Real count KPU menegaskan bahwa Prabowo-Gibran NO 2 memiliki basis dukungan yang kuat.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/nIHtJYvmyE,tiffanybungaaa,Real Count KPU emphasized that Prabowo-Gibran No. 2 has a strong support base. #Kita02unggul Rakyattau mnayangpantas https://t.co/nihtjyvmye
Sat Feb 24 06:27:20 +0000 2024,"Prabowo-Gibran NO 2 meraih sukses dalam real count KPU, mengukuhkan posisinya.   #Kita02Unggul  RakyatTAU MnaYangPantas https://t.co/0SP6wGo3y3",devinaesih,"Prabowo-Gibran No. 2 achieved success in the KPU's real count, inaugurating his position. #Kita02unggul Rakyattau mnayangpantas https://t.co/0sp6wgo3y3"
Sat Feb 24 06:27:20 +0000 2024,"@JumatiB Rakyat tahu, Prabowo-Gibran NO 2 yang terbaik.   #Kita02Unggul  RakyatTAU MnaYangPantas",WindiPita,"@Jumatib Rakyat Know, Prabowo-Gibran No 2 is the best. #Kita02unggul Rakyattau mnayangpantas"
